Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
Pandemic,"12:47 PM · Apr 30, 2020",Haroon@HaroonRsheed·Apr 30,The pandemic won't last that long  :p6,1,6,,,,,0,38
Pandemic,"12:43 PM · Apr 30, 2020",Sandeep Kumar insan@setia63086·Apr 30,"#ServingTheNation
A preventive measure against the cronavirus pandemic,the volunteers of @derasachasauda have distributed the ration to poor and needy people,donated the blood to and sanitized several places in different cities.277",0,7,,27,#ServingTheNation,@derasachasauda,0,231
Pandemic,"12:42 PM · Apr 30, 2020",Shiva Rajwar@ShivaRajwar·Apr 30,"Amid countrywide Lockdown due to Corona outbreak we are witnessing unprecedented abuse of power by security agencies. The arrests & targeting of Anti-CAA Activists while we battle a Pandemic is unfortunate and condemnable. It must be questioned and resisted.
#DelhiPoliceJawabDo1919",1,19,,19,#DelhiPoliceJawabDo,,0,282
Pandemic,"12:38 PM · Apr 30, 2020",Jennifer Conboy@JConboy4613·Apr 30,It’s amazing how much a little bag can someone feel so appreciated! Thx  for the hard work & dedication throughout this pandemic! & thx to out awesome SM @JustinSM0920 for continuing to take care of our associates.  #InItTogether432,0,32,,4,#InItTogether,@JustinSM0920,0,232
Pandemic,"12:33 PM · Apr 30, 2020",Bloomberg@business·Apr 30,"JUST IN: Another 3.8 million Americans filed for unemployment benefits last week, sending the six-week total above 30 million since the coronavirus pandemic began to shutter businesses across the country. https://trib.al/99Tf31E35411482",1,482,35,411,,,1,236
Pandemic,"12:27 PM · Apr 30, 2020",jonspent@jonspent·Apr 30,"This is a retweet from days ago @KarinHousley Please be less lazy and work harder...there's a pandemic on.
@mngop But this is not unexpected from the party that has now brought us 'The Greatest Depression!' That President of yours, always one upping everything. 'Greatest Success!Quote TweetKarin Housley@KarinHousley · Apr 30From a friend tonight who works in a long-term care facility (edited for privacy). Caregivers in these facilities are working so hard to protect the most vulnerable. This has to be our focus!",0,,,,,"@KarinHousley,@mngop",0,517
Pandemic,"12:25 PM · Apr 30, 2020",Rakemates@myrakemates·Apr 30,We've hired six people who were affected by the pandemic. Rakemates is here. Rakemates is mowing.13,1,3,,1,,,0,99
Pandemic,"12:21 PM · Apr 30, 2020",Kinza Aly@KinzaAly·Apr 30,"During the Worst Pandemic of our Lifetime
we happen to be stuck with the STUPIDEST Prime Minister  
in the history of world. 

#GoImranNiaziGo21730",1,30,2,17,#GoImranNiaziGo,,0,147
Pandemic,"11:30 AM · Apr 30, 2020",The Baltimore Sun@baltimoresun·Apr 30,Fifty Maryland lawmakers are calling on Gov. Larry Hogan to cancel rent and mortgage payments in the state for residents and businesses hurt by the coronavirus pandemic.50 Democratic lawmakers call on Hogan to cancel rent and mortgage payments for Marylanders hurt by...Fifty Maryland lawmakers are calling on Gov. Larry Hogan to cancel rent and mortgage payments in the state for residents and businesses hurt by the coronavirus pandemic.baltimoresun.com1245140,1,140,12,45,,,2,462
Pandemic,"11:25 AM · Apr 30, 2020",Manish i Chauhan@Mannii07·Apr 30,"#ServingTheNation
Volunteers of Dera Sacha Sauda, under the pious teachings of St Dr @Gurmeetramrahim Singh Ji Insan, are helping everyone around the nation to ease their pain due to global pandemic.
They are donating blood, distributing food, sanitizing, etc.4314",1,14,,43,#ServingTheNation,@Gurmeetramrahim,0,264
Pandemic,"11:23 AM · Apr 30, 2020",Ahmet@AhmetR___·Apr 30,"This is Portsmouth, England. 

The waters have gone crystal clear due to lack of pollution caused by the pandemic.423154",1,154,4,23,,,0,120
Pandemic,"11:19 AM · Apr 30, 2020",Jeffrey Levin@jilevin·Apr 30,"Greta Thunberg Donates $100,000 to Combat Coronavirus As Activist Calls Pandemic a 'Child-rights Crisis'Greta Thunberg donates $100,000 to combat coronavirus as activist calls pandemic a ""child-rights...The climate activist has launced a campaign with Danish nonprofit Human Act to help children and young people affected by the primary and secondary impacts of the pandemic.newsweek.com7103204",1,204,7,103,,,2,394
Pandemic,"11:14 AM · Apr 30, 2020",Committee to Protect Journalists / #WPFD2020@pressfreedom·Apr 30,"Join CPJ's #FreeThePress campaign to call for the release of all imprisoned journalists around the world, especially as the #COVID19 pandemic threatens jailed populations globally—because journalism must not carry a death sentence.1:339.5K views78106",1,106,,78,"#FreeThePress,#COVID19",,0,250
Pandemic,"11:09 AM · Apr 30, 2020", Sanitize & Chill @k0ol1·Apr 30,"Replying to @sdbcraigAah, nothing like treating women as sex objects even during a pandemic that's taking the whole world down.8530677",0,677,85,30,,@sdbcraig,0,134
Pandemic,"11:01 AM · Apr 30, 2020",VANITY FAIR@VanityFair·Apr 30,"Andrew Cuomo's leadership in the face of the coronavirus has earned national attention—the culmination of a life in the political spotlight. New York’s governor takes V.F. into his pandemic playbook, which must also contend with an unpredictable president. http://vntyfr.com/XjuWTwA2996268",1,268,29,96,,,1,289
Pandemic,"11:00 AM · Apr 30, 2020",All India Mahila Congress@MahilaCongress·Apr 30,"We need to substantially increase testing and even go for mass testing. 

Shri @RahulGandhi and Dr Raghuram Rajan both stress on the need to increase testing to fight the pandemic. 

#RahulShowsTheWay276156",1,156,2,76,#RahulShowsTheWay,@RahulGandhi,0,206
Pandemic,"9:57 AM · Apr 30, 2020","Dr.SHIVA Ayyadurai, MIT PhD. Inventor of Email@va_shiva·Apr 30","AS PREDICTED. The “pandemic” gets ready to drive BIG profits for BIG PHARMA -  “Dr Anthony Fauci said the experimental antiviral drug, will become the STANDARD OF CARE for Covid-19.”  But SILENCE about the antiviral capabilities of Vitamin A,D,C #FireFauciRemdesivir: 'Clear-cut' results show Gilead drug can fight coronavirusDr Anthony Fauci said the experimental antiviral drug, will become the standard of care for Covid-19telegraph.co.uk4703.1K5.9K",1,5.9K,470,3.1K,#FireFauci,,2,452
Pandemic,"9:55 AM · Apr 30, 2020",Bill Mitchell@mitchellvii·Apr 30,"Are we going to lockdown the economy every time a new pandemic comes along? Obviously, this is impossible. The entire planet would become a 3rd world wasteland.

So if it is not a sustainable solution, why do it even once?90355933",0,933,90,355,,,0,230
Pandemic,"9:51 AM · Apr 30, 2020",Umesh Rawat@umeshrawat4u·Apr 30,#Poverty is Pandemic too..2,1,2,,,#Poverty,,0,27
Pandemic,"9:34 AM · Apr 30, 2020",Ronnie254@RonaldMasibo·Apr 30,"Our leaders thinking  they're the Profesor
In reality they're the version of Arturo #MoneyHeist in this pandemic18",0,8,,1,#MoneyHeist,,0,114
Pandemic,"9:16 AM · Apr 30, 2020",G Kishan Reddy@kishanreddybjp·Apr 30,"Here’s a tribute from one #CoronaWarrior Shri Arjun Kheriyal (Jawan, @ITBP_official) to all the other warriors battling the pandemic of #COVID19 selflessly. 
Watch and share.3:24635.5K viewsFrom ITBP996314",1,314,9,96,"#CoronaWarrior,#COVID19",@ITBP_official,0,205
Pandemic,"9:05 AM · Apr 30, 2020",Hazel McAdam@H_Mc92·Apr 30,"When you have to get bloods done during a pandemic  
Thank you to the nurse that was so gracious and kind to me, even during these trying times. You eased my anxiety. 21",0,21,,,,,0,169
Pandemic,"9:04 AM · Apr 30, 2020",Neha Bora@Nehabora1506·Apr 30,"Someone rightly said that Post  Pandemic the World will not be same.. that's true..
 #2 great Legends 
@chintskap @irrfank  
 won't be there with us.. 
#RIPRishiKapoor #RIPIrrfanKhan79",0,9,,7,"#RIPRishiKapoor,#RIPIrrfanKhan","@chintskap,@irrfank",0,184
Pandemic,"9:02 AM · Apr 30, 2020",Hina@hina_hp·Apr 30,"#احساس_ہے_رمضان
The challenges of Ramadan this year offer us an opportunity to reflect upon what is truly essential in our lives, and to cherish the things and the people we may have taken for granted prior to the pandemic...242",1,2,,24,#احساس_ہے_رمضان,,0,228
Pandemic,"8:56 AM · Apr 30, 2020",Teju⁷@Teju0805·Apr 30,"#MumbaiUniversity #mupromoteallstudents #MUpromoteAllStudents
Taking avg of internals and previous sems is much more easier than conducting exams in this pandemic situation. Make you choices wisely mumbai university and don't let our future get ruined. @Uni_Mumbai @ugc_india1313",0,13,1,3,"#MumbaiUniversity,#mupromoteallstudents,#MUpromoteAllStudents","@Uni_Mumbai,@ugc_india",0,279
Pandemic,"8:55 AM · Apr 30, 2020",hellozindziswa@hellozindziswa·Apr 30,"Painfully, this period has brought a halt to the world but some people have not stop spreading some really unbelievable fallacies about this pandemic. Let's gist you about some. 

1. Corona na lie jare! Its for only white people. Ah! 
Drop yours in the comments
 #RealEstate212",1,2,2,1,#RealEstate,,0,277
Pandemic,"7:41 AM · Apr 30, 2020",Justin Schlosberg@jrschlosberg·Apr 30,"Simply not true that the UK has failed to learn lessons from China on the pandemic. 

In fact, the British government's suppression of information, manipulation of data, and control of message has been arguably far more effective.196151.6K",0,1.6K,19,615,,,0,239
Pandemic,"7:35 AM · Apr 30, 2020",LMMC  //PH GO: MEJIWOO COLLECTION@lilmeowscorner·Apr 30,"LEMONA X BTS LIMITED EDITION TINGI
Help rt!

P230/member all in + lsf
NORMAL ETA(expect delays due to pandemic)
will proceed if 80% of the ites are taken
all members are available 
DOP: 1 week after order confirmation

Comment mine + member225",0,5,2,2,,,0,243
Pandemic,"7:26 AM · Apr 30, 2020",Tim Bacon Foundation@TimBaconCharity·Apr 30,4 years ago today the hospitality industry lost one of it’s greats & since then you have supported us to build a legacy. We are thinking of all today who are going through their own struggles during this Pandemic and send our love #Staysafe we will get through this  #hospitality1260,1,60,,12,"#Staysafe,#hospitality",,0,283
Pandemic,"7:01 AM · Apr 30, 2020",AFP news agency@AFP·Apr 30,"Swedish climate activist Greta Thunberg donates $100,000 to UNICEF to support children during pandemic
http://u.afp.com/3fqs95223701",1,701,95,223,,,1,132
Pandemic,"6:48 AM · Apr 30, 2020",Rwanda_Finnest @Mashete_TheKing·Apr 30,As we conquer this pandemic Fellow Kenyans just know our Kenyan politicians are a ruthless monster #UkaidiWaMagufuli111,0,11,,1,#UkaidiWaMagufuli,,0,119
Pandemic,"6:48 AM · Apr 30, 2020",Jenny Mikakos MP #StayHomeSaveLives@JennyMikakos·Apr 30,The Deputy Chief Health Officer is doing an outstanding job protecting Victorians from this deadly pandemic. Criticism from angry MPs is irrelevant to the fight against this virus. #springst2122841.3K,0,1.3K,212,284,#springst,,0,200
Pandemic,"6:32 AM · Apr 30, 2020",Dale B@My Princess Zine..Once the Pandemic is over@MagicalSakura27·Apr 30,"Dimitri, as the king of the Holy Kingdom of Faerghus, decided to allocate more funds to the church after learning of the poor conditions. #dimileth237154",1,154,2,37,#dimileth,,0,153
Pandemic,"6:16 AM · Apr 30, 2020",Jon Ostrove (@)@jon_ostrove·Apr 30,http://instagram.com/jonostrove #TrumpHumor #PoliticalCartoon #TrumpTweets #politics #editorialcartoon #coronavirus #COVID19US #covid #pandemic #TrumpVirus #JaredKushnerisanidiot #success #Jared #COVID19 Leap of Logic179,0,9,1,7,"#TrumpHumor,#PoliticalCartoon,#TrumpTweets,#politics,#editorialcartoon,#coronavirus,#COVID19US,#covid,#pandemic,#TrumpVirus,#JaredKushnerisanidiot,#success,#Jared,#COVID19",,1,220
Pandemic,"4:47 AM · Apr 30, 2020",Neeraj Khanna@NeerajK35713705·Apr 30,@narendramodi Sir I'm Nanak khanna a student of class-9 had written & painted this newspaper to express my feelings on Covid19 pandemic the humanity is facing these days hope we get out of this pandemic as early as possible & applaud the efforts of Central & State Govts in India.3813,1,13,3,8,,@narendramodi,0,284
Pandemic,"4:42 AM · Apr 30, 2020",Murtaza M. Hussain@MazMHussain·Apr 30,"Some normal after-midnight thoughts in the middle of a crippling pandemic that has killed 60,000 people in your country722701K",1,1K,72,270,,,0,126
Pandemic,"4:40 AM · Apr 30, 2020",Alejandro Nieto@Alejand34552501·Apr 30,"#Helpisthere During this pandemic there can very well be an increase in people dealing with these kind of situations, one can never know how life will change in an instant. Reach out! Thankyou @LIZAFPIEDRA1 for tweeting this many should know help is available. @WritingCoronaQuote TweetThe New York Times@nytimes · Apr 27If you are having thoughts of suicide, call the National Suicide Prevention Lifeline at 1-800-273-8255 (TALK) or go to http://SpeakingOfSuicide.com/resources for a list of additional resources.Show this thread1",0,1,,,#Helpisthere,"@LIZAFPIEDRA1,@WritingCorona",0,531
Pandemic,"4:37 AM · Apr 30, 2020",Charlie (not my real name)@CharliesTete·Apr 30,How to get a boyfriend during a pandemicThe following media includes potentially sensitive content. Change settingsView689338,0,338,6,89,,,0,125
Pandemic,"4:35 AM · Apr 30, 2020",jansher@jansher35733191·Apr 30,"Was wondering when this will blow up and here it is.'All of our rooms are empty': Hospital ERs vacant during pandemicThe Emergency Department is usually one of the busiest areas of any hospital, but now many ERs are full of empty beds, as patients with ailments and injuries unrelated to coronavirus are avoiding...apple.news108",0,8,,10,,,2,328
Pandemic,"4:30 AM · Apr 30, 2020",Bank of Baroda@bankofbaroda·Apr 30,"They know no holiday, no harsh weather and now, no pandemic. Come what may here they are providing us their services during this #COVID19 lockdown. We #ThankTheCOVIDWarriors for their continued support.0:03780 views49171193",1,193,49,171,"#COVID19,#ThankTheCOVIDWarriors",,0,223
Pandemic,"4:28 AM · Apr 30, 2020",Justin Baragona@justinbaragona·Apr 30,"The hardest working president of all time is up past midnight shitposting about Joe Scarborough's intern and whether or not Don Lemon or Brian Williams is dumber during a pandemic that's killed over 60,000 Americans in a matter of weeks.712521.1K",0,1.1K,71,252,,,0,246
Pandemic,"4:25 AM · Apr 30, 2020",Kyle Griffin@kylegriffin1·Apr 30,Why is the president repeatedly attacking cable news hosts at midnight on Twitter during a global pandemic?3.3K6.2K40.8K,0,40.8K,3.3K,6.2K,,,0,120
Pandemic,"4:23 AM · Apr 30, 2020",Subramanian Swamy@Swamy39·Apr 30,"Given crisis at 3 levels: 1) After effects of contrived and violent anti-CAA agitation on communal incitement 2) The tail spin of the Indian economy due to the MoF novices & 3) The C Virus pandemic, the Namo govt needs to focus-by forgetting adventures like selling off Air India2702.2K12K",0,12K,270,2.2K,,,0,289
Pandemic,"4:15 AM · Apr 30, 2020",Legumes@DogsKnowThings·Apr 30,"The Burger Twins 
@realDonaldTrump @McDonalds 
ARE READY TO OPEN COUNTRY FOR BUSINESS. 
*Pandemic Happy Meal includes FREE Disinfectant Drink*",1,,,,,"@realDonaldTrump,@McDonalds",0,142
Pandemic,"4:10 AM · Apr 30, 2020",Fine Arts Memes@finearts_memes·Apr 30,How are you handling the global pandemic?3,1,3,,,,,0,42
Pandemic,"2:45 AM · Apr 30, 2020",Brina@citySeducti0n·Apr 30,Can this pandemic be over? I want to go out.7,1,7,,,,,0,45
Pandemic,"2:45 AM · Apr 30, 2020",CNN@CNN·Apr 30,"The people who brought you ""Orange Is The New Black"" are working on ""Social Distance,"" an anthology series for Netflix based on life during the coronavirus pandemic'Social Distance' anthology coming to NetflixThe people who brought you ""Orange Is The New Black"" are working on something about the new normal.cnn.com9057284",1,284,90,57,,,2,322
Pandemic,"2:44 AM · Apr 30, 2020",J@hewittj15·Apr 30,To everyone doing their part to end this pandemic as quickly as possible. #cheers322,1,22,,3,#cheers,,0,84
Pandemic,"2:36 AM · Apr 30, 2020",crossroads@crossroads_josh·Apr 30,"What Can the World Do To Stand Up To the #CCP? @curtiswellis a Trump  Advisor Says It’s Time to #boycottchina

""its cover-up of the CCP Virus which has gone on to become a pandemic, everyone has the ability to stand up against it..."" @JoshJPhilipp

WATCH https://bit.ly/3aSZgVQ0:3913.3K views51298532",1,532,51,298,"#CCP,#boycottchina","@curtiswellis,@JoshJPhilipp",1,300
Pandemic,"2:30 AM · Apr 30, 2020",Julia Bright Crigler@juliabcrigler·Apr 30,Having a baby in a pandemic views last night in Norton Women’s & Children’s Hospital lit up green. 454,0,54,4,,,,0,102
Pandemic,"2:30 AM · Apr 30, 2020",AccuWeather@accuweather·Apr 30,"An ozone hole over the Arctic that was the largest ever recorded there has closed, and its beginning and end have nothing to do with climate change, global warming or a reduction in air pollution because of the coronavirus pandemic.Why the largest-ever Arctic ozone hole just closedMost of the ozone typically found around 11 miles into the stratosphere was depleted earlier this spring, something that hadn't occurred in almost a decade.accuweather.com884145",1,145,8,84,,,2,459
Pandemic,"2:30 AM · Apr 30, 2020",kajl@korolevcross·Apr 30,world leaders post this to end pandemic114,1,14,,1,,,0,42
Pandemic,"1:14 AM · Apr 30, 2020",Angry Staffer@AngrierWHStaff·Apr 30,"We should always remember that Trump was happy to use his powers to force meat processing plants to stay open despite massive COVID-19 outbreaks in them, but he wouldn’t use the same powers to order the production of ventilators or other vital PPE.Trump orders meat plants to stay open in pandemicAt least 20 meatpacking plants have closed in recent weeks amid coronavirus outbreaks.washingtonpost.com4735K11.5K",1,11.5K,473,5K,,,2,411
Pandemic,"1:08 AM · Apr 30, 2020",#Bounty out now@iamProficience·Apr 30,"#LockDown by Nigerian activist and poet @AjayiWizeman truly,it's 87 in Lagos,the days are pandemic!48",0,8,,4,#LockDown,@AjayiWizeman,0,101
Pandemic,"1:03 AM · Apr 30, 2020",Deborah Greenhouse@greenhousemd·Apr 30,"Today I had 2 kids miss vaccine visits.
Today I saw a child with the worst anxiety and panic I have ever seen. Absolutely convinced she will die from the pandemic.
This is what #COVID19 is doing to children. #tweetiatrician2050222",0,222,20,50,"#COVID19,#tweetiatrician",,0,230
Pandemic,"12:57 AM · Apr 30, 2020",Fr. Goyo@FrGoyo·Apr 30,"You don’t know how introverted you are until there is a pandemic and your life doesn’t change at all
1394193.2K",0,3.2K,139,419,,,0,111
Pandemic,"12:55 AM · Apr 30, 2020",Stephen Colbert@StephenAtHome·Apr 30,Honestly surprised it took a pandemic for Trump to seize control of the meat supply.4311.2K19K,0,19K,431,1.2K,,,0,94
Pandemic,"12:48 AM · Apr 30, 2020",Amanda Jetté Knox@MavenOfMayhem·Apr 30,"Hey pals,
When you talk about how you're trying not to get fat during this pandemic, know that you're telling your bigger friends you desperately don't want to look like them. And that's your right - just don't go back to preaching ""all bodies are beautiful"" when this is over.503351.7K",0,1.7K,50,335,,,0,286
Pandemic,"12:46 AM · Apr 30, 2020",Adam Schiff@AdamSchiff·Apr 30,"Great move by LA County to mail an absentee ballot to every registered voter in November.

Enabling safe & secure vote by mail during a pandemic is not just common sense.

It’s a health imperative.  And vital to our democracy.  

Other counties and states should follow LA’s lead.2231.1K4.8K",1,4.8K,223,1.1K,,,1,291
Pandemic,"12:42 AM · Apr 30, 2020",Marshall Haas@marshal·Apr 30,"My new pandemic hobby is browsing monthly rentals in Bali for 2021.

Most of these are ~$3k per month.1021262.2K",1,2.2K,102,126,,,0,112
Pandemic,"12:38 AM · Apr 30, 2020",Elizabeth Warren@SenWarren·Apr 30,"We can’t allow our economic recovery to become one more rigged game for the rich & powerful. That’s why @AOC & I have a bill to stop predatory mergers & acquisitions during the pandemic to help level the playing field for small businesses.Investors Bet Giant Companies Will Dominate After CrisisThe virus outbreak supercharged a continuing shift in the markets, with a few giant companies now exerting the most influence over the direction of stocks since the tech boom.nytimes.com2251.1K5.5K",1,5.5K,225,1.1K,,@AOC,2,492
Pandemic,"12:37 AM · Apr 30, 2020",﮼ميرنا@MernaAlabasiry·Apr 30,Me thinking about all the outfits I didn’t get to wear during the last bits of winter this pandemic stole form us14,1,14,,,,,0,115
Pandemic,"11:35 PM · Apr 29, 2020",Olivia@oliviaatkinson_·Apr 29,MY BODY MY CHOICE HAS TO DO WITH WOMENS RIGHTS NOT A GLOBAL PANDEMIC YALL DUMB AS HELL3,1,3,,,,,0,87
Pandemic,"11:29 PM · Apr 29, 2020",Nikki Gershbain@NikkiGershbain·Apr 29,Happy pandemic birthday to my amazing sister-in-law Anita Joshi - surprise!113,1,13,1,,,,0,78
Pandemic,"11:22 PM · Apr 29, 2020",Steve Rustad@SteveRustad1·Apr 29,"The GOP blamed Obama when 4 Americans died in Benghazi.

They were enraged.

60,000 Americans have died in this pandemic.

While the GOP endlessly praises Trump.

Craven assholes.

#TrumpsTheKingOf #AskAGBarr #Remdesivir ""Parscale"" ""Ben Shapiro"" ""Powell"" ""Doug Ducey"" ""Ducey""3357902.4K",1,2.4K,335,790,"#TrumpsTheKingOf,#AskAGBarr,#Remdesivir",,0,285
Pandemic,"11:20 PM · Apr 29, 2020",Alake J from SGA@Ajdachamp·Apr 29,How you treat students during a pandemic shows your character not your teaching ability165.8K21.3K,0,21.3K,16,5.8K,,,0,98
Pandemic,"11:16 PM · Apr 29, 2020",Joe Biden@JoeBiden·Apr 29,"The Trump Admin failed to provide enough testing, PPE, and safety enforcement. Workers have gotten sick, plants have closed, and the meat supply is at risk. It's past time workers have the protections they need to stay healthy and do their job safely.Trump orders meat plants to stay open in pandemicAt least 20 meatpacking plants have closed in recent weeks amid coronavirus outbreaks.washingtonpost.com1.9K6.9K24.7K",1,24.7K,1.9K,6.9K,,,2,417
Pandemic,"11:13 PM · Apr 29, 2020",Jenner@DocRatComic·Apr 29,Pandemic set-up – the clean. Doc Rat DR3468 #DocRat #COVID19 #facepalm14,1,4,,1,"#DocRat,#COVID19,#facepalm",,0,72
Pandemic,"11:10 PM · Apr 29, 2020",Catherine 'Matriarch Hyena'@CatHoffman14·Apr 29,"Nothing like commemorating a loved one's pandemic death than with a coin from the White House

Sorry about Grandma but for $100 you can remember her agonizing death for the rest of your life.24139521",0,521,24,139,,,0,199
Pandemic,"11:05 PM · Apr 29, 2020",Meghan Bhatia@meghanbhatia·Apr 29,"I was excited to see #Ontario provide #pandemic pay for front line #healthcare workers, but I am feeling extremely disheartened that resident doctors are still not included. The average resident doctor makes 140.33$ in Ontario for working ~26 hours on call .  @fordnation 1/540158",0,158,5,40,"#Ontario,#pandemic,#healthcare",@fordnation,0,280
Pandemic,"10:57 PM · Apr 29, 2020",Hyana@IVsaline·Apr 29,Watch 'Clean With Passion for Now' to survive this pandemic6,1,6,,,,,0,60
Pandemic,"10:36 PM · Apr 29, 2020",Madhumeet cheema@MadhumeetC·Apr 29,Thank you note for essential workers during this pandemic. He is thankful to GOD too because GOD is giving strength to ppl who are recovering111,0,11,,1,,,0,144
Pandemic,"10:05 PM · Apr 29, 2020",Sofa着ぐ@Sofa_Kig·Apr 29,I wouldn't have been able to attend Fanime even if there wasn't a pandemic and I miss it.1131238,1,238,11,31,,,0,96
Pandemic,"9:59 PM · Apr 29, 2020",Mary Murphy #Masks4AllIreland@MaryMurphyMask1·Apr 29,"We are a crowdfunded project who have designed and developed the best possible cloth mask for a pandemic. Created based on the research, with DFMA in mind and longevity. We are a mobilised group of 597 sewist, sewing against Covid-19 #Masks4AllIreland22659",1,59,2,26,#Masks4AllIreland,,0,256
Pandemic,"9:56 PM · Apr 29, 2020",Meet the Press@MeetThePress·Apr 29,"WATCH: Rep. Justin Amash (I-Mich.) describes how he would structure economic relief. #MTPDaily
@justinamash: ""What I would have done is offered direct cash payments to the people ... give a universal cash payment to the people during the course of this pandemic.""50.7K views0:00 / 2:082652631K",1,1K,265,263,#MTPDaily,@justinamash,0,293
Pandemic,"9:55 PM · Apr 29, 2020",The Epoch Times@EpochTimes·Apr 29,"#Illinois' @GovPritzker has commuted the sentences of 7 convicted murderers amid the #Pandemic, according to documents sent to @EpochTimes by the Illinois Prisoner Review Board.Illinois Governor Under Scrutiny for Releasing Convicted MurderersCHICAGO—Illinois Governor J.B. Pritzker has commuted the sentences of seven convicted murderers amid the COVID-19 pandemic, according to ...theepochtimes.com47200167",1,167,47,200,"#Illinois,#Pandemic","@GovPritzker,@EpochTimes",2,408
Pandemic,"9:49 PM · Apr 29, 2020",Governor Tony Evers@GovEvers·Apr 29,"Last week, Legislative Republicans asked the Court to block Safer at Home without offering any alternative plan to combat the #COVID19 pandemic. #Thread179122495",0,495,179,122,"#COVID19,#Thread",,0,161
Pandemic,"9:46 PM · Apr 29, 2020",Bloomberg Opinion@bopinion·Apr 29,"As East Africa struggles to stay afloat, the world is distracted by the coronavirus pandemic:

The U.S. and Europe face their own distress
China can’t fill the vacuum https://trib.al/pc0p2y020288487",0,487,20,288,,,1,198
Pandemic,"9:28 PM · Apr 29, 2020",Bloomberg Opinion@bopinion·Apr 29,"How much more calamity can East Africa take?

Already struggling the coronavirus pandemic and a Biblical scourge of locusts, the region is now being inundated with floodsLocusts, Pandemics, Floods: East Africa Can’t Catch a BreakA deadly mix of plagues could create food insecurity in one of the continent’s most vibrant regions.bloomberg.com1592.9K3K",1,3K,159,2.9K,,,2,351
Pandemic,"9:26 PM · Apr 29, 2020",APHA@PublicHealth·Apr 29,"Past pandemics have shown the disparities that exist as well as what can be done to lessen them during an outbreak. “We could have had a pandemic plan that was informed by a health 
equity lens and health in-all-policies approach,” Quinn notes. #COVID19 #COVID19Conversations13859",1,59,1,38,"#COVID19,#COVID19Conversations",,0,280
Pandemic,"8:53 PM · Apr 29, 2020",Kathleen Laplante@klaplante02·Apr 29,"*Pls RT*  #depression is on the rise w/this pandemic. I have struggled w/it myself. If you are struggling, please ask for help. You don't have to be suicidal. Call a friend or hotline. Someone will listen.
HOTLINE
USA: 1-800-273-8255
Canada: 1-833-456-4566
Quebec: 1-866-277-35533414",1,14,3,4,#depression,,0,283
Pandemic,"8:51 PM · Apr 29, 2020",Florian Krammer@florian_krammer·Apr 29,"How will this all end? A few opinions from scientists in SA: https://scientificamerican.com/article/how-the-covid-19-pandemic-could-end1/…
@sarahcobey @bencowling88 @AubreeGordonPhDHow the COVID-19 Pandemic Could EndRecent epidemics provide clues to ways the current crisis could stopscientificamerican.com18199404",1,404,18,199,,"@sarahcobey,@bencowling88,@AubreeGordonPhD",3,314
Pandemic,"8:49 PM · Apr 29, 2020",Dale Tweedie@DaleTweedie·Apr 29,"Joseph Stiglitz on government spending during pandemic: We ought to use government spending to reshape the economy to better reflect our values: Education, green economy, equity. Opposite is happening: Money is following lobbyists. @TheAusInstitute
#pandemicwebinar3126182",0,182,3,126,#pandemicwebinar,@TheAusInstitute,0,272
Pandemic,"8:47 PM · Apr 29, 2020",National Baseball Hall of Fame and Museum @baseballhall·Apr 29,"Our Board of Directors has voted unanimously to cancel 2020 Induction Weekend, due to health and safety concerns associated with the COVID-19 pandemic. The Class of 2020 will be inducted in 2021, alongside any Class of 2021 electees, on July 25, 2021 https://baseballhall.org/news/2020-induction-ceremony-canceled…1277651.1K",0,1.1K,127,765,,,1,324
Pandemic,"8:41 PM · Apr 29, 2020",Yakshakala (Alex)@_yakshakala·Apr 29,"Un fucking believable 7 million more.. wtf is wrong with humans..the pandemic is spreading at this rate because of the population, and people are adding more people to this shit show. Unbelievable115",1,5,1,1,,,0,199
Pandemic,"8:39 PM · Apr 29, 2020",Bilal@Ahmadi_Scot·Apr 29,"Day-12, @AMEAGlasSouth continue their efforts to serve humanity in #COVID19 pandemic @BjoAmara. 
@Glasgow_Times @Glasgow_Live @GlasgowWEToday @Evening_Tele @EveningStandard @humanityfirstuk @BBCNews @Daily_Record @ScotNational @HeartScotland @LordProvostGCC
@True_IslamUK @ITV1426",1,26,,14,#COVID19,"@AMEAGlasSouth,@BjoAmara,@Glasgow_Times,@Glasgow_Live,@GlasgowWEToday,@Evening_Tele,@EveningStandard,@humanityfirstuk,@BBCNews,@Daily_Record,@ScotNational,@HeartScotland,@LordProvostGCC,@True_IslamUK,@ITV",0,280
Pandemic,"8:38 PM · Apr 29, 2020",Laura Bell Bundy@LauraBellBundy·Apr 29,"In honor of the 13th Anniversary of Legally Blonde opening on #broadway! Here is a little video for you during the Pandemic with Original Cast Members!OMIGOD YOU GUYS SANITIZE FOR CORONA! (Legally Blonde Original Cast)Legally Blonde The Musical Original cast members Laura Bell Bundy, Annaleigh Ashford, Leslie Kritzer & Asmeret Ghebremichael parody ""OMIGOD U GUYS!"" to teach...youtube.com1246186",1,186,12,46,#broadway,,0,396
Pandemic,"8:37 PM · Apr 29, 2020",Ken Koier@KenKoier·Apr 29,Cure for #COVID19 pandemic,1,,,,#COVID19,,0,26
