Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
4 Years of FAN,"6:05 PM · Mar 24, 2018",hülya@gIowsauce,"i’ve been a fan of them for 4 years now & i’m proud to call them my idols. these boys have taught me so much, i wouldn’t be the person i am today if it wasn’t for them. i wanna thank them for motivating me to keep on fighting & believing in myself. i love 5sos to death39218869",0,869,39,218,,,0,277
4 Years of FAN,"5:17 PM · Mar 17, 2018",𝖑𝖎𝖘𝖇𝖊𝖙𝖍@GwenefyND,"Happy anniversary #Chandelier 
4 years ago I became a Sia fan after this song was realeased and I’m so grateful about that, she is one of my favorite people in the whole world @Sia Thank u for saving me!!!51214",0,214,,51,#Chandelier,@Sia,0,210
4 Years of FAN,"10:19 AM · Mar 17, 2018",Seema Jaswal@meseemajaswal,"Best of luck to both teams #ISLFinal #BENCHE
@bengalurufc - 4 trophies in 4 years, can they make it 5 in 5?

@ChennaiyinFC - 2015 ISL champs  ready to become two time champs! 

Promises to be an epic final & a fitting season finale for the passionate Indian football fans Quote TweetIndian Super League@IndSuperLeague · Mar 16, 2018It all comes down to this! @ChennaiyinFC have been there and done that, while winning is a tradition at @bengalurufc! 

With the ultimate prize on the line, who will lift the coveted #HeroISL trophy? 

#LetsFootball #BENCHE5.5K views0:00 / 1:23721195",1,195,7,21,"#ISLFinal,#BENCHE","@bengalurufc,@ChennaiyinFC",0,582
4 Years of FAN,"1:34 PM · Mar 16, 2018",Shannon Shepherd@shannshep4,"I have some of my own March Madness to share.... today is my last day with News 4. Thank you WNY sports fans, colleagues I have met these amazing last two years and loyal channel 4 viewers. 468240",0,240,46,8,,,0,196
4 Years of FAN,"5:25 PM · Mar 12, 2018",luan@boombitcx,"Exactly 4 years ago I became a fan of the most talented woman in the world, @ArianaGrande I love you very much and will be present in your life forever, you were the best thing that happened to me, you are very talented and I will never leave you love
#ArianaBestFans71915",1,15,7,19,#ArianaBestFans,@ArianaGrande,0,272
4 Years of FAN,"1:01 PM · Mar 12, 2018",Ken Singleton@29alltime,LOOKOUT!  This will be my final season of calling baseball games. I’ve been playing or talking baseball ever since I was 4 years old. It’s time for this enjoyable ride to end. Thanks fans for allowing me into your homes & businesses. It’s been my pleasure. #Thisoneisgone2.2K2.1K13.3K,0,13.3K,2.2K,2.1K,#Thisoneisgone,,0,284
4 Years of FAN,"3:47 AM · Mar 12, 2018",RIP Kobe Bryant@_Lakers_4_Life,The Lakers next season will be a problem in the West... I don't wanna see no fake fans jump the bandwagon either... if you have been a part of #LakersNation the past 5 years we don't want you1795258,0,258,17,95,#LakersNation,,0,198
4 Years of FAN,"4:44 AM · Mar 11, 2018",David King@davidking34,"For about 4-5 Years at FoxFooty we’ve asked the @AFL to ensure clubs give the broadcaster injury clarity and information - to the best of the clubs knowledge, in real time - for the AFL fan watching at home. It’s the fans game!!! I’m confident Steve Hocking will make the change.3916199",0,199,39,16,,@AFL,0,286
4 Years of FAN,"1:12 PM · Mar 9, 2018",@JK_TOKKI_,"Bighit officially said that Yoongi donated Korean beef in the name of ""ARMY"" to 39 (his bday) children's homes. This was to keep a promise he made 4 years back at a fansign, where he said he would buy fans beef if he made a lot of money.

#iHeartAwards #BTSARMY #BestFanArmy2165116",0,116,2,165,"#iHeartAwards,#BTSARMY,#BestFanArmy",,0,281
4 Years of FAN,"4:19 AM · Mar 8, 2018",RIP Kobe Bryant@_Lakers_4_Life,Julius Randle gotta be locked up for 4 more years... can't lose him... and I'll be the first to admit I wasn't a huge fan of his play style in the beginning of the year and wanted him gone... I was completely wrong525123,0,123,5,25,,,0,220
4 Years of FAN,"5:12 PM · Mar 4, 2018",RΞZZ@OfficialRezz,"Yesterday in London UK, meeting a fan who has been following my music for the last 4 Years. He can name off every single track & ep/album I’ve ever created 

These r the best kinds of fans thank u @revolve45626621K",1,1K,26,62,,,0,214
4 Years of FAN,"2:38 PM · Feb 25, 2018",Michelle Brantley@mbrantley10,For 4 years @theoriginalhaas has gone out of his way to recognize the fans on the other side of Mackey. It never fails - after EVERY game & despite others wanting his attention he has walked over to also bid us a post game farewell. I’m going 2 miss that! @BoilerBall @RachelCHaas0:2627.7K views1072739,1,739,10,72,,"@theoriginalhaas,@BoilerBall",0,302
4 Years of FAN,"9:15 PM · Feb 24, 2018",Porter's Jacket@PortersJacket,"Ben Richardson and Donte Ingram walked onto Gentile for their first game  4 years ago in front of 1570 fans. 

They leave the court one last time as champions in front of a sold out arena. 

From the bottom of our hearts:
Thank you and congratulations130210",0,210,1,30,,,0,257
4 Years of FAN,"7:29 AM · Feb 23, 2018",Phil @GoonerReverend,"We have won 3 trophies in 4 years and are in with a big chance of another on Sunday & if I apply Man Utd fan logic & include the Community Shield that's 6 trophies in 4 years so the question is "" what the fuck is wrong with some of you""?113165",0,65,11,31,,,0,243
4 Years of FAN,"2:42 PM · Feb 17, 2018",Fang芳芳민지@fang_minji,Almost 4 years that I’m his fan I’m so proud of this man He never give up and tried hard to overcome every obstacles and Today he succeed as his dream. I’m really so glad. You’re the real hero!  #YuzuruHanyu #羽生結弦 #PyeongChang20181107278,0,278,1,107,"#YuzuruHanyu,#羽生結弦,#PyeongChang2018",,0,237
4 Years of FAN,"3:43 AM · Feb 16, 2018",OLD MAGCON PERU@MAGCONPe,4 years of fan club and no follow of @camerondallas @AaronCarpenter @Chrissgeovanni @Magcon28,0,8,,2,,"@camerondallas,@AaronCarpenter,@Chrissgeovanni,@Magcon",0,93
4 Years of FAN,"8:03 PM · Feb 10, 2018",Jared Sandler@JaredSandler,"Personally, didn't think a contract of 4+ years made sense for the Rangers. In general, I'm not a fan of those types of commitments to SP on the north side of 30, especially those post-TJ. 

We'll discuss on Hot Stove today from 5-6 on @1053thefanQuote TweetJared Sandler@JaredSandler · Feb 10, 2018Yu is incredibly talented. His swing-and-miss stuff is off-the-charts (Best K/9 in MLB history, min. 100 starts), and his potential is through the roof. Yet, consistency, especially post-TJ, has been in question. Now, add in age (32 in Aug), longterm commitment is tough.7531",0,31,7,5,,@1053thefan,0,574
4 Years of FAN,"11:13 AM · Feb 9, 2018",R@J@@iamRaaajaa,"Congratulations and also 4 years of my Fan Club too and still counting, will always Support @iamAhmadshahzad in every ups and down..Quote TweetAhmad Shahzad Fandom @AHMADBIGGESTFAN · Feb 9, 2018Do you remember when you joined Twitter? I do! #MyTwitterAnniversary

4 years of this FanClub & still counting. I shall be always there for you in every ups & down.18",0,8,,1,,@iamAhmadshahzad,0,360
4 Years of FAN,"3:28 PM · Feb 7, 2018",NoControlProjec@NoControlProjec,"3 years ago a record breaking tour began...

-80 sold out shows
-5 continents
-millions of fans
-a #1 album
-from 5 boys to 4
-a thousand different memories

One Direction.The following media includes potentially sensitive content. Change settingsView2322550",0,550,2,322,,,0,258
4 Years of FAN,"4:17 AM · Feb 7, 2018",Gabe DeArmond@GabeDeArmond,"Saturday is the Rally for Rhyan game.  #Mizzou is on a three game winning streak pacing for a tourney bid for the first time in 4 years. Fan shaming kind of sucks, but if that place isn’t packed on Saturday, you guys will deserve it.435260",0,260,4,35,#Mizzou,,0,239
4 Years of FAN,"12:31 AM · Feb 7, 2018",Arash Markazi@ArashMarkazi,"The new owner of the Los Angeles Times is billionaire physician Patrick Soon-Shiong. He is the richest man in Los Angeles and also bought Magic Johnson’s 4.5 percent minority stake in the Lakers. I interviewed him a few years ago about being a Lakers fan.Q&A with the richest Lakers owner, Dr. Patrick Soon-ShiongDr. Patrick Soon-Shiong was standing on the Staples Center floor in the middle of group that includes Magic Johnson, Pat Riley, Michael Cooper, James Worthy, Jerry West, Kurt Rambis and A.espn.com22033",0,33,2,20,,,2,514
4 Years of FAN,"3:12 PM · Jan 30, 2018",Nick Symmonds@NickSymmonds,"Funny name, serious shoes. Been a fan of this brand for years, but never had a chance to try their products out. I was pleasantly surprised! Clifton 4 and Tracer 2 reviews now up on my IG stories. #HokaOneOne #breaking3 #marathon #marathontraining #marathoner #shoereview6696",1,96,6,6,"#HokaOneOne,#breaking3,#marathon,#marathontraining,#marathoner,#shoereview",,0,275
4 Years of FAN,"1:05 PM · Jan 28, 2018",abbey marie ❣︎@freespiriteen,"Dear @adamlambert 
Today is my 4 year anniversary of being a fan
And in those 4 years I've learned a lot. I've learned its okay to be different & its okay to be wild.
You have inspired me in so many ways to be who I am today
Its all because of you
So thank you
- Abbey S. 11436",0,36,1,14,,@adamlambert,0,277
4 Years of FAN,"2:00 AM · Jan 28, 2018",angel@weirdbtob,"i've been a fan of btob for nearly 4 years and i never regretted being a fan of these boys 
#TwitterBestFandom #TeamBTOB1117",0,17,,11,"#TwitterBestFandom,#TeamBTOB",,0,124
4 Years of FAN,"10:09 PM · Jan 27, 2018",the British woman who works at Vogue@mapIenutcheerio,"@NormaniKordei, ummm I'm really proud of you. I've been a fan for about 4 years and to see the woman that you are...I'm not gonna cryGIF63105",1,105,,63,,@NormaniKordei,0,141
4 Years of FAN,"8:49 PM · Jan 26, 2018",Dakota Johnson Fan @DakyJohnson_Fan,"#DakotaJohnson is the sweetest and kindest human being. As a fan I'm proud of everything she has achieved in 4 years but I'm even more proud of the wonderful person she is Quote TweetDakota Johnson World@WorldOfDakota · Jan 26, 2018“She’s one of the kindest people I’ve ever met. She came up and asked, ‘Brant, how are you today?’ I thought, ‘Wow, you have so much going on right now, and we didn’t work together—we barely met.’ She took the time to remember everybody’s name.” — Brant about Dakota. Show this thread320102",0,102,3,20,#DakotaJohnson,,0,522
4 Years of FAN,"7:14 PM · Jan 24, 2018",Emily@vampetterose,"#ProudofCon 

So proud of you Connor. One of the most kindest & talented people. Been a fan of you for nearly 4 years now and I’m so proud to see how you’re grown as & person & as an artist. Always here for you Con 812",0,12,,8,#ProudofCon,,0,218
4 Years of FAN,"4:30 AM · Jan 24, 2018",Zoltan®  5FDP  ゾルタン@ZoltanBathory,"Thanks 2 all DeathPunch fans we got 2 more platinum plaques today  Some1 just told me, only 4 metal albums went platinum in the last 10 years (incredible if true) Metallica's Hard Wired - and 3 of ours: War is the Answer, American Capitalist and Wrong Side Of Heaven V14179623",0,623,41,79,,,0,276
4 Years of FAN,"9:54 PM · Jan 23, 2018",SCFC Russia@russianstokies,"OTD in 2014 @stokecity has recognized us as an Official Stoke’s Fan Club in Russia! 

It’s been a magnificent 4 years in terms of unification Stoke fans in Russia and in the CIS. And so many cool things to come! 

2018 is our year! Up The Potters! 

#VisUnitaFortior11057",0,57,1,10,#VisUnitaFortior,@stokecity,0,271
4 Years of FAN,"11:34 AM · Jan 12, 2018",S P O R F (At )@Sporf," 4 Years Ago Today:

 @LCFC signed Riyad @Mahrez22 for just £450,000. 
 Premier League
 PFA Team of the Year
 PFA Players' Player of the Year
 PFA Fans' Player of the Year
 African Player of the Year
 Championship

 Bargain.4168761",0,761,4,168,,"@LCFC,@Mahrez22",0,231
4 Years of FAN,"10:22 AM · Jan 11, 2018",Walkthe92@Walkthe9T2,"Replying to @RorySmithExcuse me Rory, Portsmouth FC weren't ""troubled"", they had been saved by their fans and had seen both significant on field and off field progress under 4 years of @PompeyTrust fan ownership.16",0,6,1,,,"@RorySmith,@PompeyTrust",0,214
4 Years of FAN,"8:27 AM · Jan 11, 2018",Katherine Spencer@Dead_Blue_Eyes,"The fact that I've been a fan of @grav3yardgirl for 4 years and a fan of @shanedawson for 10 YEARS has me shook as fuck.

I feel so old9",0,9,,,,"@grav3yardgirl,@shanedawson",0,136
4 Years of FAN,"3:24 PM · Jan 7, 2018",Jesse J Meyer@jmay_5,"The bills broke the longest active drought in playoff history out of the 4 major sports.. The coolest thing about this is - over the last 17 years.. they didn’t lose any of the fan base, like you’d think any team would, but instead .. it grew tremendously .. #billsmafia21257",0,57,2,12,#billsmafia,,0,275
4 Years of FAN,"11:46 PM · Jan 6, 2018",mang | MAMAMOO UNIVERSE@fatyyyps,Yes! My own PURPLE album mint version. I think I stan Mamamoo harder than IU-ssi coz i got one of her album for like after 4 years of being a fan. I only been a fan of MAMAMOO for six months HAHAHAHAHA. No regrets stanning them. They are AMAZING!!! 9,0,9,,,,,0,250
4 Years of FAN,"4:03 PM · Jan 5, 2018",Dawgs & Niners@DawgsNiners,"My brother is singing the national anthem @CFBPlayoff @MBStadium and he’s a HUGE @FootballUGA fan like the rest of us.  Whole family super psyched.  Been waiting 37 years for this.  We were 7 and 4 in 1980.  #GoDawgs!!!!!!Quote TweetCollege Football Playoff@CFBPlayoff · Dec 14, 2017Pregame festivities announced for the 2018 national championship game at @MBStadium. @zacbrownband will perform the national anthem. 

 http://bit.ly/2BlbI374856",0,56,4,8,#GoDawgs,"@CFBPlayoff,@MBStadium",0,444
4 Years of FAN,"3:44 PM · Jan 5, 2018",𝗔@serenadyo,"When Chanyeol was showing his pretty noona to Kyungsoo, 4 years ago........ and Chanyeol said on the radio that his noona is a fan of Kyungsoo61.1K1.6K",0,1.6K,6,1.1K,,,0,151
4 Years of FAN,"8:22 AM · Jan 4, 2018",Vialli's Chelsea FC@VialliChelseaFC,"Good morning!
After seeing a large number of tweets last night with the hashtag #MorataOut #ConteOut, I've decided to simply ignore these supposed #CFC fans......
Only 25 years ago, we could only dream of competing with Arsenal, fighting for the #PremierLeague & a top 4 spot!92395",1,95,9,23,"#MorataOut,#ConteOut,#CFC,#PremierLeague",,0,281
4 Years of FAN,"5:46 AM · Jan 4, 2018",CampCochise@CampCochiseMBB,"23 years, 500 wins,  4 coach of the year awards, 6 ACCAC Conference Championships, 5 Region I Championships, over 90 players have moved on to the next level and you would think he is slowing downThank you to all the players, coaches, and fans that have been along for the ride83592",0,92,8,35,,,0,281
4 Years of FAN,"2:48 PM · Dec 17, 2017",Scenery•WinterBear@NeoMars94,"Replying to @pjmfilter7 @vantaekim and 2 othersDuring the debut days of BTS, 4 years ago at a fan meeting a girl skipped Tae and got autographs from the other members. The fancam of that day is so devastating to watch. Tae's face just shrunk..And maybe that's the reason why he still thinks that nobody will recognize him17117",0,117,1,7,,"@pjmfilter7,@vantaekim",0,326
4 Years of FAN,"9:00 PM · Dec 16, 2017",Michigan Sports Talk@UMsportstalk,"Michigan State is always so overrated lol. Why are Michigan fans so scared of them? In the last 6 years Michigan is 7-7 against MSU, with the same amount of final 4’s, Elite 8’s, and Michigan has one more Big Ten title. Oh and MSU always has more talent.1268203",0,203,12,68,,,0,261
4 Years of FAN,"5:05 PM · Dec 14, 2017",Detroit Tigers@tigers,"“To the fans and the city of Detroit, this might sound cliche, because every athlete seems to say the same thing, truly you have been a blessing to me and my family for the last 4 years. You will be missed.”
—Ian Kinsler on Instagram1437453.9K",1,3.9K,143,745,,,0,243
4 Years of FAN,"1:22 PM · Dec 14, 2017",Old-Time Baseball Photos@OTBaseballPhoto,"Shibe Park, Philadelphia, 10/4/50 - Phillies fans eagerly await first pitch from Jim Konstanty to Yankees Gene Woodling to kick off Game 1 of 1950 World Series. It's been 36 years since last time Phillies appeared in a Fall Classic, unfortunately they would get swept by the Yanks741130",1,130,7,41,,,0,286
4 Years of FAN,"5:05 PM · Dec 12, 2017",Ball Street (at )@BallStreet,"Coventry haven't finished in the top six of any division for 46 years.

They recently spent a year playing home games at Northampton.

They haven't won a trophy for 30 years.

But the biggest travesty of all, one of their fans paid £4.50 for this at Morecambe away on Saturday.24144279",0,279,24,144,,,0,285
4 Years of FAN,"8:43 AM · Dec 8, 2017",SB@Realmadridplace,"Cristiano: When we're not fine as a team, our fans must help out. We won 3 of the last 4 Champions Leagues as if it was easy. On the contrary, Real Madrid waited 12 years to win the 10th CL. I just ask the people to trust us. [france football]1113152",1,152,1,113,,,0,250
4 Years of FAN,"12:07 AM · Dec 6, 2017",BluesRockDawg@BluesRockDawg,"Dear Ole Miss Recruits: Ole Miss will tun on their own in a heartbeat. Just 7 weeks ago Shea Baby was better than Eli. Now they have turned on him like a pack of wolves. Recruits, is this the fan base you really want to give 4 years to?202975",1,75,20,29,,,0,242
4 Years of FAN,"11:55 PM · Dec 5, 2017",𝙅𝙤𝙝𝙣 𝙍 𝙉𝙖𝙗𝙤𝙧𝙨 AKA Quarantino@BuzzJohnNabors,"Seeing a lot of fans upset by this hire. But I’ve said it before and I’ll say it again:

I like my coaches like my presidents. I give them 4 years. After 4 years, if they aren’t going in the right direction then move on to someone else.

Give the man a chance.2752302",0,302,27,52,,,0,267
4 Years of FAN,"4:35 AM · Dec 5, 2017",Batman-News.com@BatmanNewsCom,"4 years ago today Gal Gadot was officially announced as Wonder Woman.

She went from the most hated among fans to the most loved, and is now the face of the DC Films Universe! https://batman-news.com/2013/12/04/gal-gadot-wonder-woman-batman-vs-superman/…1489464",0,464,14,89,,,1,261
4 Years of FAN,"5:19 AM · Nov 30, 2017",Playa Playa @SnaggingWilk,"Met my love. Been a fan of Sammy for almost 4 years and he’s just as amazing in person as I thought he would be. Love you so much Sammy 
@sammywilk131327",0,327,1,31,,@sammywilk,0,153
4 Years of FAN,"6:13 PM · Nov 26, 2017",john ¹@jwholcombe3,"The fans, the brotherhood, the coaching staff, thank you Summer Creek for a great 4 years of football, i love y’all36187",0,187,,36,,,0,120
4 Years of FAN,"2:08 AM · Nov 26, 2017",Aaron Medley@MedleyAaron,"Replying to @TKirby_22 and @wesrucker247We can argue all day. Fact of the matter is I’ve had a great 4 years and I love this university. Thanks for being a fan but seriously, lighten up156207",0,207,15,6,,"@TKirby_22,@wesrucker247",0,191
4 Years of FAN,"8:03 PM · Nov 25, 2017",Luke Skywalker@lukerubenzer8,Thank you to the Cal family and to all the fans who have supported me these last 4 years. Not how I would have expected my collegiate career to turn out in a million years but grateful for every minute of it nonetheless.817275,0,275,8,17,,,0,226
4 Years of FAN,"3:06 PM · Nov 24, 2017",QT/D-2@qtpiebyunbaek,"baekhyun has been a huge part of my life since 2014, spent 4 whole years as his fan, i actually wrote ""TY2A4N"" for my graduation year book. (2A4N is baekhyun's code) feeling emotional so i'm extra cheesy but i'm always thankful i have him, he brings a lot of happiness, really.15285",1,85,1,52,,,0,282
4 Years of FAN,"2:23 AM · Nov 17, 2017",Benet Academy@BenetRedwings,Honoring 4 great years of Benet Basketball for Frank Kaminsky. We'll always be a fan of #44.653,1,53,,6,,,0,95
4 Years of FAN,"10:31 PM · Nov 16, 2017",Moh Haider@ArsenalMoh8,"For almost a decade, the media, opposition fans & Arsenal’s own fans were critical of our trophy drought.
Now after 3 FA Cups in 4 years, all of these people want to praise Spurs, who have won....nothing!?

Remember which team you support. 37373916",0,916,37,373,,,0,248
4 Years of FAN,"7:28 PM · Nov 16, 2017",NoControlProjec@NoControlProjec,"I just lost a ton of respect for BTS fans
“1D didn’t work hard”

They went on 4 tours dropped 5 #1 albums in 5 years. Wrote a book dropped 2 movies, 4 perfumes, & lost a member in the middle of their tour yet went & performed that same night. Don’t even say they don’t work hard327641.4K",0,1.4K,32,764,,,0,287
4 Years of FAN,"5:47 PM · Nov 16, 2017",C AM@ChiHard7,"Hi @jesseleesoffer, It's been almost 4 years now that I'm completely a fan of you. You are a very good actor with a big heart, and you are so cute. Stay as you are ! I hope you come back to France sometimes.
And I hope someday you'll read this. I love you ! 1229475",0,75,122,94,,@jesseleesoffer,0,265
4 Years of FAN,"4:02 PM · Nov 16, 2017",Sione Takitaki@STakitaki,"The season didn't pan out the way we wanted it, but I hope to see tons of cougar nations fans on Saturday for our seniors!!! They battled hard in the white and blue for 4 years.... CHEEOOOOOO #Loyalty271081.2K",0,1.2K,27,108,#Loyalty,,0,209
4 Years of FAN,"6:26 PM · Nov 13, 2017",Elizabeth @harryyssyndrome,"I don’t know which day I started to become an One Direction fan but it was around November 2013. 
This month is 4 years of being a fan, 4 years. That was the best decision I have ever made in life",0,,,,,,0,196
4 Years of FAN,"11:38 PM · Nov 12, 2017",Walter Banasiak@Awesome_Walter,(1/4) This needs to be said. As the CA YT account approaches 1 million subscribers we all know Doug & the NC are the reason for it. It's rightfully his channel first and always will be. I've been a huge fan of the Critic for many years and have loved working on that show when...1719168,0,168,17,19,,,0,286
4 Years of FAN,"3:57 AM · Nov 9, 2017",cristine@tinlovesjul,"WITH JULIA BARRETTO !!!  after 4 years of being a fan, i finally had a picture with you  Love you  @BarrettoJulia544205",0,205,5,44,,@BarrettoJulia,0,119
4 Years of FAN,"3:26 AM · Oct 15, 2017",SnowBunny Sntcher@Trigga_Ant,"The song that made me a fan of him 4 years ago.Quote TweetLines of Logic™@LinesofLogic · Oct 14, 2017Numbers4:1888.6K views634",1,34,,6,,,0,126
4 Years of FAN,"2:35 PM · Oct 9, 2017",kyla@kkylakjai,"I knew this thing will come soon. I became fan of them in 2013 and those 4 years of being fan of them, I will never regret it.1",0,,1,,,,0,127
4 Years of FAN,"10:24 PM · Oct 6, 2017",kenneth farmer@U_FinnaGtDisWrk,Montana of 300 bars are just endless.. been a fan of his for 4 years now and he has yet to let me down salute to @MONTANAof30011469,0,69,1,14,,@MONTANAof300,0,131
4 Years of FAN,"3:54 PM · Oct 5, 2017",Soundarya Sharma@soundarya_20,I am fan of @RajatSharmaLive sir 4 years. But 2 meet him 4 d promotion of my 1st film #RanchiDiaries feels like a blessing @AnupamPkher40832.5K,0,2.5K,40,83,#RanchiDiaries,"@RajatSharmaLive,@AnupamPkher",0,143
4 Years of FAN,"3:07 AM · Sep 29, 2017",crow brennan@crow_brennan,"i won't lie - i was a huge @jakemiller fan 4-5 years ago.. now he's one of my best friends, anything is possible 29112653",0,653,29,112,,@jakemiller,0,121
4 Years of FAN,"8:51 PM · Sep 25, 2017",datFireMedic@firedatmedic,Replying to @FoxNews and @BuffaloBills40 years of being a Bills fan even after the 4 lost Super Bowls in a row..  and today I am no longer a fan!!  Completely done with NFL 181685,0,85,18,16,,"@FoxNews,@BuffaloBills",0,179
4 Years of FAN,"9:06 AM · Sep 24, 2017",BTS Europe  (Rest)@BTS__Europe,"Which year did you become a fan of BTS?

@BTS_twt 4 years ago and now

#BTS #ARMY #BTSComeback #BTSHOT10059105335",0,335,59,105,"#BTS,#ARMY,#BTSComeback,#BTSHOT100",@BTS_twt,0,113
4 Years of FAN,"3:19 PM · Sep 16, 2017",Aavishkar@aavishhkar,Today you talk about Flop result of #Fan at domestic BO ! After 3-4 Years you will understand why Fan was an Important movie for Bollywood !1284170,0,170,12,84,#Fan,,0,147
4 Years of FAN,"3:35 PM · Sep 10, 2017",Shah Rukh Khan Universe Fan Club@SRKUniverse,"Special Screening of @DDLJ held by Bangalore SRK Fans Celebrating 4 YEARS OF SRKUNIVERSE. 
Fell in love all over again with Raj & Simran !2107278",1,278,2,107,,@DDLJ,0,145
4 Years of FAN,"4:56 AM · Sep 9, 2017",CMHS fan section@CMHSFanSection,"PSA Please allow the Seniors to fill in the first few rows of the fan section, as all of them have waited 4 years to do so. Thank you! 1328",0,28,,13,,,0,139
4 Years of FAN,"10:55 PM · Sep 7, 2017",JohnnysKingdom2.0@johnnyskingdom,"@johnnyorlando Hey @johnnyorlando I WISH U WILL GREET ME | IT'S MY 
14TH B I R T H D A Y ! #HappyBirthdayToMe and 4 years of being fan2310",0,10,2,3,#HappyBirthdayToMe,"@johnnyorlando,@johnnyorlando",0,138
4 Years of FAN,"7:22 PM · Sep 4, 2017",Shah Rukh Khan Universe Fan Club@SRKUniverse,"SRK fans from Rajkot celebrated 4th anniversary of SRKUNIVERSE by feeding cake and food to needy people.
4 YEARS OF SRKUNIVERSE3121168",1,168,3,121,,,0,134
4 Years of FAN,"9:35 AM · Aug 28, 2017",SRK AbuDhabi FC @SRKAbuDhabiCFC,"4 YEARS OF SRKCFC  
Love You @SRKCHENNAIFC 
Best Fan Club Ever11816",0,16,1,18,,@SRKCHENNAIFC,0,67
4 Years of FAN,"9:46 PM · Aug 21, 2017",ManUtdMindset@ManUtdMindset,4 years difference in these photos yet these City fans still get nightmares of Wayne Rooney 287671K,0,1K,28,767,,,0,99
4 Years of FAN,"12:02 AM · Aug 17, 2017",Henryvolt@Hvolt35,Replying to @YandreayaGood luck shoveling through 4 years of fan gifts.,0,,,,,@Yandreaya,0,71
4 Years of FAN,"8:57 AM · Aug 14, 2017",Eva(Ida's wife)@pankhurirockzz,I wish @samsmithworld sees my instagram page for him..4 years of fan girling but still not yet noticed.It has the Same IG handle as twitter3,0,3,,,,,0,140
4 Years of FAN,"11:11 PM · Aug 13, 2017",Mitch Levy@Mitch_Seattle,One of the most disheartening 4 day stretches in my 23 years as a Mariners fan.  A certifiable disaster.5050328,0,328,50,50,,,0,111
4 Years of FAN,"4:49 PM · Aug 13, 2017",Andrew Russell@RussellRules08,"Been a fan of @jeffcannata 4 years(since TRS).
Been a fan of @acarboni 4 years(since Rev3).
Why'd it take me years to listen to them on WHC?1",0,1,,,,"@jeffcannata,@acarboni",0,141
4 Years of FAN,"10:20 PM · Jul 21, 2017",Tomas Tatar@TomasTatar90,"Thankful to get the deal done.  So excited to play in front of the great Detroit fans for 4 more years!!!
#redwings #hockeytown #blessed1084883.1K",0,3.1K,108,488,"#redwings,#hockeytown,#blessed",,0,146
4 Years of FAN,"8:17 PM · Jul 17, 2017",liz@intermissionliz,"This happened, after 4 years of being a fan, I can't believe it @TheVampsJames222205",1,205,2,22,,@TheVampsJames,0,84
4 Years of FAN,"12:42 PM · Jul 12, 2017",Jack Jenkins@jackmjenkins,Replying to @jackmjenkins4. AND did you know some members of the American Religious Right have been big fans of Putin for years?The emerging alliance between Putin and Trump’s God squadThe unlikely partnership is years in the making.thinkprogress.org674104,1,104,6,74,,@jackmjenkins,2,256
4 Years of FAN,"5:02 PM · Jul 6, 2017",Chamatkar Sandhu@SandhuMMA,4 years ago today. I'll never forget seeing the eruption of joy from the US fans & the tears of sadness from the Brazilians inside the MGM.GIF27172362,1,362,27,172,,,0,150
4 Years of FAN,"3:01 PM · Jun 30, 2017",Happy@itaengu,"Thanks for the joy you brought me these past 4 years as a fan. I wish all of you happiness in the future, whatever you do  #Good7uckMissA2920",0,20,,29,#Good7uckMissA,,0,141
4 Years of FAN,"8:18 PM · Jun 23, 2017",si6@dmay706,"My goal is to be as obnoxious of a Sixer fan as possible. I was humble for 4 years, to hell with all of that.746126",0,126,7,46,,,0,115
4 Years of FAN,"7:08 PM · Jun 21, 2017",Shane Milburn@Sheepshufter,"Life beyond Hughes, life beyond 4-3-3, life beyond fans favourites. Give GR time to build and purchase his men after years of #dcfc failure1249201",0,201,12,49,#dcfc,,0,146
4 Years of FAN,"2:11 PM · Jun 20, 2017",★@modernjty,after 4 years of being a fan i'm finally going to see lorde live 15,0,15,,,,,0,67
4 Years of FAN,"11:12 PM · Jun 16, 2017",Frogs O' War@FrogsOWar,"Aggie fans making fun of the Froggy Style shirt makes me laugh…it's been there for the last 4 years, but they wouldn't know about that 535175",0,175,5,35,,,0,141
4 Years of FAN,"3:23 PM · Jun 13, 2017",Sammy Albon@SammyAlbon,"4 years of bts

I've only been a fan for 2 years and they've come so far in that time

Imagine another 4! GIF716135",1,135,7,16,,,0,115
4 Years of FAN,"4:32 PM · Jun 12, 2017",megs@shawxmegan,no one should lie about when they became a fan of shawn; we are all valued in the same way whether it was 4 years ago or yesterday2791,0,91,,27,,,0,134
4 Years of FAN,"2:19 AM · Jun 9, 2017",Stskotty@StSkotty,@BenTTravers Hey big fan of yours 4 years. Also huge fan of The Leftovers and Handmaids Tale. Im looking 4 Ann Dowd & u came up. Is she on?,0,,,,,@BenTTravers,0,139
4 Years of FAN,"3:26 PM · Jun 5, 2017",Real Madrid Info@RMadridInfo,"Twt | @GarethBale11: 3  in 4 years, what a team to be part of! Thank you to all of the fans for their support 143105",0,105,1,43,,@GarethBale11,0,116
4 Years of FAN,"11:15 AM · Jun 5, 2017",Gareth Bale@GarethBale11,"3  in 4 years, what a team to be part of! Thank you to all of the fans for their support this year  #HalaMadrid2035.4K18.5K",0,18.5K,203,5.4K,#HalaMadrid,,0,123
